text,label
欧先生,0
野三坡官方旗舰店,2
XIGENATURE,0
龙泉宝剑,0
shuibeibeili,0
超能官方旗舰店,2
果色优选,0
顾高,0
格茵薇品牌管理（北京）有限公司22专卖店,2
千一🌟¹ºº¹,1
欧颂,0
向阳（心诚则诚）,1
辣妈富丽丽同学,1
牧童童装童鞋旗舰店,2
冀枣爱,0
日益福,0
山野妹妹农产品经营部,2
咏懿珠宝,2
舒行汽车用品,2
杜罗伦,0
西安蜗牛书院,1
修复大师,1
平安茂名,1
🌸梅梅🌸,1
鄱阳湖,0
涵兴记,0
百维绘工厂店,2
陌吻服饰,2
诺谰,0
moony,0
黄二狗（钞能力圆梦）,1
麦丽全优选店,2
蘑菇屋严选,2
快乐夫妻爱唱歌,1
皓篮球,1
宝 欢迎光ang临,2
树锋夫妇,1
淘天然官方旗舰店,2
花舒颜,0
五羊洗护发旗舰店,2
单身快乐（求守护）,1
粒子时尚原创潮童,2
金草胡羊臻创肉制品专卖店,2
阿川和陶娘娘,1
睿她女子塑形-睿睿,1
LUOFUSHEN,0
双生恋,0
虹七公虹七公食品专卖店,2
酱酒超视界,1
胖头食品店,2
丝莉萌电子商务商行,2
智智熊童装店,2
CBIAVKLNAI,0
张若昀STUDIO,1
牧高笛,0
妍菲（氛围版）,1
HEADSOME BIRD,0
暴暴的菠萝屋,1
晨诚,0
金辉好物优选,2
MINQIE,0
Festool,0
TREFOIL FRUIT,0
宝麦诗,0
顺丰同城急送,1
弘扬山歌,1
化州市7色汽车服务,1
单口喜剧也so,1
雷斯丹顿,0
小王子本人（漂亮版,1
时尚时髦分享店,1
禾欣优选,2
德·玛纳,0
三根竹子纸杯,2
塔吊，黎小妖🌻,1
蕉朴内衣旗舰店,2
末末的自驾游,1
李叔童品店,2
牧鹅,0
菲小娅广州望夏非言服饰有限公司专卖店,2
稻草人工作室,1
蒙羊皇,0
wmanagement,2
塔斯队长运动户外旗舰店,2
王雷雷,1
STRIDER-D9,0
量威,0
漫娜甄选供应链,2
迪广优选,2
艾琳睿,0
大蜜姐,0
北京现代,1
米休母婴餐具店,2
小天越,1
小小好香甜,1
TOP玩科技,1
Dr Ligedo高奢护肤店,2
显示器,0
长安我军哥,1
小梦✨,1
蓁顺小店,2
小飞～,1
美少女嗨购go,1
古思源男装,2
我是小舞,1
薯大郎,0
中国黄金珠宝旗舰店,2
平睿五金工具,1
博斯·绅威,0
诺特兰德基础营养旗舰店,1
台州洁心语企业管理有限公司,2
tbh,0
安璃 ANLI,2
简单哥,1
娅扣布衣,0
许友文,1
谭飞,0
费健,1
三个魔发匠官方旗舰店,1
薛王,0
泽广创意家居,2
if,0
UCUB羽绒服（只做95绒YKK拉链）,1
雪酱在日本,1
纪录说,1
芒果好物供应链,2
鹏珊,0
异域吃货铺9号店,2
尹千金好困,1
刘洋功夫,1
Gvbcdhjfssvjfd,1
蕊儿妈净宸2号仓,2
Jonas,1
大H说剧,1
BbLaboratories,0
汤面桢子,1
又又小超市,2
小七吃不饱,1
小兔崽汁_zzZ,1
森灵🌟 ⁹²³⁰,1
丝路骄子,0
喜纯旗舰店,2
骆驼运动装备旗舰店,2
千城（被夸过的奇才）,1
小饭桃桃,1
我的老板是亿华哥,1
薇欧瑞拉婴童生活,2
孙不美,1
质凡生鲜旗舰店,2
品牌折扣尾货店（年底淸库存）,1
云鸟飞百货,1
一亩地@,1
Lovesnow,0
异域吃货铺7号店,2
驰拉汽车维修,1
弗瑞戈斯,0
橙子小众童装,2
GESHIMAN,0
阳阳发型变美分享,1
云妃秀大码女装（每天晚上八点半开播）,1
先疯农人食品,2
洛斐,0
口袋旅行旗舰店,2
菜菜神（pw俱乐部）,1
做好吃的纸包鱼,1
是C酱吖,1
咏哥说事,1
美时美刻美拍,1
丝美乐洗护清洁旗舰店,2
武术之家,1
志同道合,1
植素美妆店,2
崇庭-铺先生区域负责人-找店、转店,1
ximanuo,0
福茗源官方旗舰店,2
小宇-搞机砖家,1
涅夫斯基,0
以为会化妆,1
柳下惠,1
承发凯华精品店,2
宝利伦家居清洁,2
时尚童年女童装,2
宝贝赳赳,1
冰龙,0
美丫尔,2
冯漂亮宝藏号,1
爱致脉动官方旗舰店,2
菜菜晶,1
君智战略咨询,1
MO&Co.,0
沂蒙山邮选9号店,2
溪乐,0
鹿田服装工厂,2
素冠商贸,2
山西禁毒,1
万家乐,0
柒娱乐,1
兔兔队长时尚辣妈,1
LS LAOGESHI,0
梦图专营店,2
糯糯YoYo,1
熊出没,1
航航家小店,2
它护味,0
睦芯钢琴,1
爱钩织,1
林正工厂店,2
qq517805924,1
裕鹿山官方旗舰店,2
XIYAOOO希瑶,1
中科德马克,0
欧弗兰严选,2
夏日毛裤,1
纽曼千应专卖店,2
🍬玖の,1
马玉炜文学,1
才思昕美家居旗舰店,2
张兵优选,2
瑞派宠物医院,1
兔兔长安,1
蒂骨,0
Rosie的瑜伽乐园,1
张家界优选,2
闫旭教唱歌,1
杨晨曦,1
五个女博士营养膳食旗舰店,2
@农村小芹,1
甜豆零食屋,2
金柠檬生活娱乐充值,2
麦麦吃一口呀,1
奶酥爱吃鱼,1
好漂亮严选,2
Oxyaction,0
淘不淘器,0
梅安坊,0
千妆秀的小店,2
童年颂文教企业店,2
快乐解说,1
蒸天福,0
Cream小鹿,1
慕小菲,0
原始黄金,0
霸道骚厨,1
说车小伍,1
欢宠森林,0
三疯家的小蘑菇,1
卢卡卢卡,1
娱乐哔哔机,1
冬天,1
H的禮物清單,1
O泡果奶,1
老挝媳妇MEE,1
梓钰SACAI,1
VALENTINO ORLANDI,0
蜂爸客,0
大连老湿王博文,1
丸美护肤旗舰店,1
宝藏音乐,1
夕拉优品,2
运网专营店,2
农村小博卿,1
卓匠家多肉植物,1
柳希,0
网神阿战,1
MURRAYLE,0
Algn爱兰歌娜美妆旗舰店,2
墨音书画院,1
全食物日记,0
大西瓜🍉,1
从股到金,1
DengZhenZhen,0
电影幕后故事,1
BITCED,0
清净 周喜玲,1
布迪鸭,0
雪姨和佳阳,1
爆眼,0
赛罗奥特曼,1
甜可儿👑,1
安和天心食品旗舰店,2
小豆芽儿 2号早9点品质内衣年终大促专场,1
小妹爱钓鱼,1
YSCORNERED,0
马孔多,0
周杰伦Jay【音乐电台】,1
- 梓琪,1
胖哥扯淡,1
PUFUNY,0
味达佳,0
钉钉,1
ROSE,0
Koziol,0
L'ORÉAL欧莱雅韩楠美妆专卖店,2
郭妖妖er,1
卡洛芭大码女装店三号,2
养点官方旗舰店,2
萌叔小熊猫,1
啊满服装搭配,1
天艺集成吊顶工厂店,2
除骨侠,2
闪成,0
宛若新生,0
SEVEN 7,0
女车迷芊芊,1
漫步者花再,0
欧诗漫,0
小雄精选香氛馆,2
亚瑞蒂奥,1
Aky小同学,1
思思精品珠宝店,2
开朗的菠萝头,1
立昌五金工具旗舰店,2
汇宜商行,2
花旗女孩美妆店,2
谋爱,1
3djj2020,1
一吱爱画画,1
张不拉几,1
小宝贝启蒙儿歌,1
四季厨屋,2
小皮皮爱习题,1
箔洱特安徽箔洱特铝制品有限公司餐饮具专卖店,1
瑞梦朵,0
VIKKI,0
奋斗的娘🙏🍎🙏,1
彩云飘飘,1
丽水市莲都区梯形男装,1
英吉利,0
大傻哥（十一号首届宝马河断桥杯渔乐赛）,1
读书 教育,1
思楚旗舰店,2
龙丹蛋制品旗舰店,2
方泰家居,2
南南才艺（梦想舞团航少团队）,1
135斤的胖噜(19点上新),1
小七说剧,1
安妮！,1
袁小葳,1
吉兆影视,1
游戏档案厅,1
鸡哥了不得,1
七七来了,1
欢馨服饰工厂店,2
路人甲测评,1
真心有你,1
哈尔滨 峰（连赞拉黑）,1
番茄娱头,1
奥康Aokang钰玺女包专卖店,1
英姐电影,1
烟(许佳豪),1
COO&KAI,0
润百颜官方旗舰店,2
啵乐乐,0
张大碗子（每周四晚22:00直播！,1
望羡如一,1
滇品客官方旗舰店,2
Unifree官方旗舰店,1
沈阳小园子的店,2
蒜泥哼,1
唯衣工厂个体店,2
呵呵的旅行日志,1
励维,0
慕小铺食品专营店,2
ADOPT A COW,0
艺得甄选,2
九哥聊军事,1
东港市嘎嘎好水产海鲜店,2
雅琪服饰工厂店,2
BYHEALTH汤臣倍健海外旗舰店,2
马晓明肉制品生鲜店,2
一只陈橙,1
miaozhaojie888,1
JAVLCOCE,2
卡仕伽Coosigar旗舰店,2
洋芋头,1
李三姐小号,1
玛卡巴卡（和平精英版）,1
赣榆区海头镇美孜孜海产品经营部,2
莆田鞋典鞋,1
太古奢慕贵妇包,1
千方汇,0
巴逗父子,1
家乡味海鲜,2
SuSiLiangCan,0
刘琳🧖🏻‍♀️,1
小玟子,1
靖哥爆笑漫画像（收学员）,1
王北四在东北,1
睿澳官方旗舰店,2
柠檬有点甜甜,1
TRUNG NGUYEN,0
替恩替,0
慢节奏老刘,1
淘果源,2
爹地宝贝官方旗舰店,2
TOP创意广告,1
雪儿～人间清醒吖,1
暴走小脑斧（每天直播）,1
王掌柜生鲜旗舰店,2
玲姐老板娘（服装仓库）,1
万宝宝,1
XIAOSHI服装,2
艾俪斯饰品,2
闪维优选,2
绿嘉五金百货供应链,2
酷峰,0
思德宜,0
魔音盒,0
小圆在路上,1
沛沛星服饰,2
猿编程,2
APEX,0
ntot,0
椰泰,0
乡村老六,1
崩坏3,1
cocosophie,0
ROROO肉肉,1
中山美食,1
【刘雅婷】639,1
智通直聘,1
营养师洋洋,1
DNF懒人,1
海河,0
情圣和和,1
佑畈零食,2
小短腿Duby,1
中国移动营业厅,1
无/茉茉琳,0
达芬奇家纺溯源工厂店,2
卓卓脑婆,1
胡小群,1
汇泉家纺,2
蛋蛋妈咪,1
随州 酱香饼 勇哥(大号),1
谢佩佩,1
利云文化,0
麻里服饰商行,2
Kukombo,1
潘娜托尼,0
王牌顿,0
VIDIVICI官方旗舰店,2
柔色化妆品店,2
景阳冈,0
六品堂旗舰店,2
小影定制女装店,2
"""我们,读书吧""",1
铁锤微观,1
小D吃遍杭州,1
张起灵是水母母母的,1
魔术师阿华大号,1
西湖,0
time confetti,0
云南白药,0
三千企鹅,1
UTOPIA.HOMME,0
花痴园艺,2
西边有个便利店,1
茉茉好物,1
悦鲜活,0
爱惢崎,0
众乐康健,0
阿丫服饰铺,2
店长盖伦,1
蜡笔小依,1
日本叮叮甄选店,2
厨神,1
磨卡,0
王庆荣,1
晨光官方旗舰店,1
海辰,1
ROMOGOO,0
啄木鳥偌熙时尚专卖店,2
人本帆布鞋官方店,1
@为檬女装,1
KEBO,0
mujiayi,0
明哥奇趣,1
格拉图,0
配耐申骇专卖店,2
自由骑士,0
听泉赏宝精编故事集（开门）,1
路卡迪龙,0
尹夫人,0
爽死强迫症,1
佰郡达家居优品,2
大叔牛仔个体店,2
HSTYLE韩都衣舍服饰专卖店,2
吕小厨爱美食,1
FANNIS,0
简心柔个体店,2
sz涓涓,1
嘉泽食品,2
萌儿呀🤪,1
桐乡市洲泉爱美丽皮鞋店,2
小龙龙龙龙,1
涛哥主机游戏,1
豫剧精品赏析,1
玩具唉呦喂,1
汪雨橦TONG,1
伟杭家纺,1
时光精选家,2
南山,0
南非大马峰,1
米能多,0
蔻兰芮雅,0
创阅读书会,1
徐北森（天津美食班长）,1
曾小景美食,1
肉妈童品7号店,1
大媛媛,1
兰州正大优鲜,2
小包Zerinn,1
淘天然,0
朱炜强,1
KUXIAOMEI,2
淮水明月食品旗舰店,2
蜜派,0
西域有约,0
同程旅行,1
黄油草莓,0
雅鹿节日用品旗舰店,2
四季棉花被,2
来川图书旗舰店,2
小番童学潘氏食品专卖店,2
唐舞桐与唐老六,1
讴蓝雅,0
品书屋优选,2
辉总小号,1
梁老师讲初中数学,1
杨发发🦁️,1
B'TING-II,0
SUNGDOGIN,0
竹见倾心,0
郭老怪,0
娱乐莫小贝,1
GUANZAN,0
YINGXI,0
宇曼友优品,2
MARTIN马丁个人护理旗舰店,2
农村🌹小娜梦,1
xiaoemo,0
羌州幺妹,0
晟娅,2
鲜百味,2
伟壹优品,1
WABRAVE,2
蹦蹦鲨童装工厂,2
傅大侠™️所见所思所为,1
JUST BOOM,0
福如追剧,1
文成,1
Cocoyo,0
易方达基金,1
皇宅,0
琨航,0
哚冉,0
张海柱,1
涵玥家（玥玥）,1
繁花庄园品牌店,2
阿尔泰家居生活馆,2
博滋味,0
高阳县雪灵鸟纺织厂,2
英楷,0
杨希🦀,1
大左的左,1
奢适品牌女裤,1
川茶仙子,0
金一枝,1
东江清水,0
铭扬饰海,0
海河兄弟,1
小十字丁家脆哨,0
方圆茶器,1
唯资,0
森格蒙服饰浩男店,2
雅鹿欧朗专卖店,2
一只大蓝莓,1
爱66🐘,1
九鹤巖茶,0
beknztr,0
小发爱生活,1
颐家乐调味品旗舰店,2
谢贝二号店个体店,2
一位东北记记的日常,1
JEEPSPIRIT精辉维发专卖店,2
HappyZan文化 - 老Zan留学,1
双鱼🎶,1
唐会洋哥,1
莱克斯顿,0
晓晓的东东,1
费教练健身直播回放,1
杰克大魔王,1
kakashow,0
Lukou,2
陈真文化传媒,1
潇潇服装店,2
芦淞区征程服饰个体店,2
爱辣兰湘子,1
飞鹤官方旗舰店,1
金凯瑞,0
MIDOUXIONG,0
龙城区蒙恩家服装百货店的小店,2
胡烨韬,1
瑞比,1
三木鞋业2号,2
BANNY DEER官方旗舰店,2
星澜好物,2
风影百货店,2
优家严选家居,1
miaozhengzheng,0
古法基,0
天王星,1
小白凌凌,1
菜小青新派麻辣烫官方,1
张维为,1
抖小贰严选,2
七秒鱼服饰,2
墨香阁书画,1
鞋底,1
夏鸥🌀,1
优享居家店铺,2
广安门心血管科房玉涛,1
顶瓜瓜女装旗舰店,2
广州娜娜子(每晚9点直播）,1
绿金迪服饰店,2
真果粒,1
白白,1
吖妹雷哥夫妇,1
陈银子（12月1日周年庆）,1
交个朋友-老罗说实话,1
渝可人💐【舞蹈】私信被封15天,1
BRAUN,0
聖人·明维,1
pvz搞笑配音,1
明翰的数码日记(北方有明翰版),1
宣宁旗舰店,2
两广螺大哥,2
福玉阿田装饰工程有限责任公司,1
巧豆熊,0
奶油坨坨,2
FEYJOY,0
曾蒙蒙,1
厨子老师傅英俊,1
第五驱,0
神田,0
Algn爱兰歌娜个护用品旗舰店,2
GLORIA歌莉娅女装旗舰店,1
艾润伽,0
欧福,0
happy时光家居日用,2
千奈莉,0
巨亿影视,1
七七的旋哥❤️,1
临湘市鬼工钓具有限公司的小店,2
小亿,0
哆莫鲜,0
杨家三小姐的小店,2
欢喜&发发（购物版）,1
智凡帽搭配.hat（晚上8点播）,1
xiuchen888,1
番茄西红柿,1
麦谷村,0
疯火大型仓储中心,2
欧发商贸DJ,2
蜗壳体育,1
春天的燕子（橱窗有好物）,1
MKDBJN男装旗舰店,2
团油官方旗舰店,2
AJAZZ,0
源起新城贸易,1
学霸日迹,0
海味舟,0
毛毛本毛子,1
上海故事家居服,2
小强热线,1
张纹铭,1
萌丫服饰,2
施华蔻,0
益智❤️动画,1
嘉兴市初鲨贸易有限公司的小店,2
一只渔🐟,1
爱萌甄选供应链,2
V.S.M.V,0
一点缘,0
innisfree官方旗舰店,1
观叁人,1
艾睿,1
六防,0
关山朦胧,1
任麻麻Crystal,1
太吾潮童用品,2
布依情,0
老刀话诡,1
团子供应链,2
小奇迹,1
爲人民服務,1
坤彬说车,1
钛古,0
小彤姐💞,1
米雪食记,1
🔥萤火虫🔥小宝小强🔥（星城）,1
Rehome,0
平安健康生活,1
屋里超哥🦭,1
南安市仑苍李继书五金店,2
郑大钱女装定制,2
洁丽雅官方旗舰店,1
煜赫插花艺术培训,1
YUNSHUIHE,0
中农小食,2
杞信源,0
安娜之钥,0
茬客,0
小样儿,1
叫我马哈,1
牛a讲剧,1
兔兔小宝服饰,2
章蕾,1
汉吉福,0
MERCURY,0
🍁文🍁和中国好女婿,1
百味甜优选,2
巧红,1
小漫来了,1
MengKooK,0
泰国止痒膏正版工厂店,2
COOK100酷克专卖店,2
小鹭优品,2
huyuan,0
金佰亿官方旗舰店,2
大唛优品供应链,2
沙拉酱拌番茄,1
满仓小店,2
天使向北,1
小7电影🔥,1
橙煮冰,1
何小花farmer,1
煤球🐱麻麻,1
贺鑫美妆店,2
宜闽专营店,2
十里南风,1
丹哥寻茶,1
和子甄选,2
宇凡食品店,2
清爽依然优选,1
溪青食品专营店,2
浩白,1
环游世界小哥哥,1
BLUEENDLESS,0
舒伊服饰个体店,2
jlp17465767195,1
颜蕊,0
Tender黄梦,1
老九好茶,1
航贝优选2号店铺,2
乐忧刘,1
万万时装秀,1
蟹太太官方旗舰店,2
朱朱女侠,1
科学打字机,1
嘎嘎嘴,0
狂丸,0
☘️洪小乔red,1
鲜级佳,0
鑫鑫好物💕,1
成长路上,1
Yijan,0
柯柯的运动日记,1
太太乐,0
芷豆,0
广州可可爱生物科技有限公司,2
豆浆妹(在家带娃),1
雅鹿母婴服饰旗舰店,2
牙牙学琴,1
CHENge2、,1
斑趣严选,2
Jj,0
吉宇服饰个体店,2
逸楠💫（1212),1
Midashand,0
广州英子女装定制,1
VITAVIGOR,0
淘淘氧棉个人护理旗舰店,2
柴犬老丸子,1
李沐宸,1
绅哥短剧,1
娜丽丝,0
素奕制衣,2
妈妈家常菜,1
尛尛,0
麦富迪官方旗舰店,1
亭味派速食旗舰店,2
简约服饰严选,2
小手课堂,1
裳淇,1
Stivanano,0
欣和,0
柚馋美食,2
甜叫授,1
沁汝,0
黄桷村,0
林七岁·弗兰克,1
百事可爱梨,1
建房说-进墅设计院,1
赵圆瑗,1
豆豆 百货,1
夏寒映像,1
你的妹妹💫,1
杏名坊,0
天舶,0
神秘现象研究所所长,1
露比黎登Lubriderm官方旗舰店,2
逸卡官方旗舰店,2
疼痛医生王学昌教授,1
华莉祥女鞋严选,1
母女组合（9251）2号,1
蒙仕奴蒙仕奴服专卖店茈馨精选,1
RUIGEGE,0
趋势财经,1
东北兄弟（农村生活）,1
ettusais,0
山海农庄亨和专卖店,2
三个魔发匠洗护发,2
巴拉巴拉儿童旗舰店,2
我是朱霞,1
欣欣运动,1
天赐种业,2
高小喵,1
NCCU,0
Zi Li Xing,0
礼静,1
破打鼓的🎶,1
投没资本,1
娜姿韵,0
苏尧的动物园,1
汪汪妹流浪记,1
动美摄影（穿搭）,1
表嫂表弟美食,1
好物精选推荐,2
指间粘土,1
暴躁老秦（减脂版）,1
你的欣哥,1
🌹板凳姐🌹,1
俘获,0
力格图,0
户外阿杰,1
高然,1
湖南电影频道,1
伟龙,0
卢克儿,1
陈克明,0
神灯秀音乐,1
世礼说唱莲花落（收徒）,1
木亶记食品铺,2
传送门,1
你的脸颊,1
橙信图书专营店,2
星图文化传媒,1
小馨儿,1
灵闪服装店,2
太乐多,0
XQ666_520,1
趣满分浪起超级名师,2
三秒Excel,1
郑小树农产品—— 秭归植物甜酒曲守味庐,1
卡夫哲,0
9EE9,0
洋气女超人,1
猜小哥,0
橙啦,0
斯强益生菌企业店,2
碎嘴子！,1
夏雨🌹(只为等你),1
J&LAN,0
金厨纳,0
涛哥电玩,1
海宁优选,1
演员魏翔,1
曲胡王娇娇,1
畅畅优选供应链,2
法治频道在路上,1
仙歌,0
QY,0
麻功佐·横樟土蜂蜜,1
麦爆甄选,1
盛锦鞋服,2
淳浩个体店,2
KANGOL,0
致美优选店,2
森洣,0
国货大牌值得信赖,2
练不完仨战士,1
蜀黍家,0
欧尚眼镜店,2
怪才说剧,1
湖南芙蓉律师事务所,1
列贵,0
友易优选,2
monawei,0
源迎家居用品旗舰店,2
哪吒影视,1
叶小娴清洁小店,2
小白和小五,1
嘻游熊精选,2
小笑笑,1
科琳娜,0
张志峰,1
sanmark,0
伊萨卡,0
宿伽优选家居,2
赛超,0
源哥优选,1
美佳宜品牌护肤,2
禾冉Vv,1
亚玛丽官方旗舰店,2
HUANGYINGJIALAI,0
宏组百货,2
溪溪家主店铺,2
安不才家居生活旗舰店,2
洪陵羊绒官方旗舰店,1
咏君,0
咖啡汤,1
清泓,1
山羊派对,0
西湖白娘子,1
粤森百货,1
李同学追剧,1
莜米特,0
刨的普拉斯,1
韩小汐童品个体店,2
花蔻,0
煌记官方旗舰店,2
张坤（光头坤哥）,1
空谷,0
monet river家纺旗舰店,2
弹动8+minutes个人护理旗舰店,2
依瑾生活家居馆,2
焦军芳坠子状元,1
裕鹿山酒类旗舰店,2
阳光总在风雨后_253970012,1
苏绣真丝工厂直销,1
凡衣,2
财神爷独生女,1
RUERISED,0
VINCERE ANCIENT,0
弗奴森,0
幽默大叔,1
机哥,1
暖树来说剧,1
千浔个人护理专营店,2
舞者啾啾的生活,1
解忧百货优选,2
黑曳丶,1
宝丰县微物大虎渔具店的小店,2
亮亮堂_睡眠，脾胃，情绪，大号,1
tiaoshi,0
momoda,0
欧欧阿飞,1
猛哥正能量(扶商助农）,1
MadeExtreme线上店,1
家小仙儿零食铺,2
洁旻保定市锦添商贸有限公司洗护清洁专卖店,2
鎏光魅彩,2
祁柔,0
央视国家记忆,1
清徐康少小店,2
油利除家居生活旗舰店,2
小鸭追剧,1
曹小派,1
遇见神鹿 穿搭原创女装,2
陕北之声🇨🇳,1
淘豆玩国,0
王大粒睡衣家居服,2
小Z动漫推荐,1
陈雯雯雯,1
辰溪影视,1
迷友鹿亲子,2
东鹏特饮联宏水饮专卖店,2
一人商贸的小店,2
hanagal,0
海山工作室,1
米多多商贸工厂,2
红旅故都,0
欣姐和高哥🍒,1
十九屿,1
机智的阿毛哥啦,1
IDEVERRAY,0
7号库房,2
桃不初🌸,1
福美人,1
Acesc艾斯臣服饰配件旗舰店,2
妍精灵,0
阿鱼酱本酱,1
欧华蔻,0
南叔电影,1
蔬果园suk garden官方旗舰店,2
馋小丫食品,2
序外,0
蛋蛋好物优选,1
凯总天天大鱼大肉｜收徒💰,1
恒都,0
老司机,1
晨学子,2
Jason在中国,1
VIVI CYCLE,0
苦尽甘来,1
111222333888,1
沃尼伯格,0
宝宝馋了官方旗舰店,2
COSMOS SRING,0
MingTa,0
罗永康正能量,1
冠渠,0
伤感音乐🎵🔥,1
湖南笑了,1
洋娅服饰工厂个体店,2
馋优食品,2
春晓乐器达人～创作视频中,1
小川子吉卤现捞卤菜店,1
九顷史家糕点旗舰店,2
丫越✨,1
洛盾,0
鑫养道,0
lanlan🐬,1
颜如晶,1
供销专营店,2
畅购优品个体店,2
南植,2
铂爵盾澳绅奴男装专卖店,2
飞机之家,1
QIANWUFU,0
郁文轩,0
胥睿阿#.（哭哭写歌版）,1
亲地黎,0
罗蒙高端系列新世鑫店,2
清雅香洗护清洁,2
我叫得仔,1
鑫怡精品服饰,1
德清拾味电子商务有限公司,2
婺乡情,0
XIZHILANG,0
狼的诱惑,1
一丁一丫,1
光头红哥《教新人》,1
饭饭の美食记,1
小舞&妹妹,1
见笑师父,1
刷新定制女鞋,2
C.G.N.P,0
潮菜叶飞,1
浪漫美西,0
勒姆森,0
中西钓具,0
丫头爱唱歌,1
牧笛影视,1
XUPING,0
FEMLY法曼丽官方旗舰店,1
米力个人防护旗舰店,2
潇潇（辣妈版）,1
老陈民间故事会,1
港贝诗,0
蓝鲸鱼优选个体店,2
张柏芝工作室,1
胖蓉蓉大码女装,2
回言,0
四季宜佳,2
贵州小花花,1
小司频道,1
别样泡泡,0
小佛爷Nico,1
麦小登,1
滕州陈老师,1
高原猫,0
卡王,1
澳泽,0
蓝天36512506,1
跟诺虫,0
荆州味道【荆州广电】,1
郭柳玲,1
泰安市泰山拆车有限公司,1
习之日记,1
胡建人黄师虎,1
静静吖(陈可乐搞笑段子),1
REGAL,0
叫宝宝:),1
永利美妆甄选,2
时髦精的轻暖感穿搭,1
小鹿家居馆,2
墨辑,0
农村阿凯,1
美昕服饰,2
远大袁姐姐,1
唐唐,1
泡芙,1
糖小果潮童装,2
麦迪伦,0
欧诗漫美妆官方旗舰店臻选号,1
金力狮,0
蔡紫曰,1
nngsyyoe88,1
星韵化妆品个体店,2
你的小张同学,1
予儿💕,1
十月呵护,1
一休妹的小店,2
威路特,0
MZ一颗小板栗,1
顾里说剧,1
N条游戏,1
严料坊好生活指南,1
吉吉青少年装,2
陈滢（发财版）,1
YOUFE护肤旗舰店,2
ℳ🐱粼,1
清清宝贝小店,2
幸福皮小白,1
CIERSES,0
VERTU配件直播间,1
DARMALS,0
八个老头,0
大乐鲜果,0
噜噜❤️,1
